,zipcode,N1,agi_stub
1221,35651,40.0,4
1222,35651,60.0,5
1223,35651,0.0,6
1224,35652,1220.0,1
1225,35652,790.0,2
1226,35652,540.0,3
1227,35652,430.0,4
1228,35652,520.0,5
1229,35652,140.0,6
1230,35653,1730.0,1
1231,35653,1410.0,2
1232,35653,580.0,3
1233,35653,310.0,4
1234,35653,370.0,5
1235,35653,70.0,6
1236,35654,1280.0,1
1237,35654,970.0,2
1238,35654,430.0,3
1239,35654,250.0,4
1240,35654,250.0,5
1241,35654,40.0,6
1242,35660,1700.0,1
1243,35660,1160.0,2
1244,35660,480.0,3
1245,35660,260.0,4
1246,35660,250.0,5
1247,35660,50.0,6
1248,35661,2740.0,1
1249,35661,2040.0,2
1250,35661,1220.0,3
1251,35661,900.0,4
1252,35661,1150.0,5
1253,35661,320.0,6
1254,35670,1100.0,1
1255,35670,820.0,2
1256,35670,500.0,3
1257,35670,330.0,4
1258,35670,490.0,5
1259,35670,90.0,6
1260,35671,320.0,1
1261,35671,300.0,2
1262,35671,100.0,3
1263,35671,80.0,4
1264,35671,110.0,5
1265,35671,40.0,6
1266,35672,910.0,1
1267,35672,680.0,2
1268,35672,340.0,3
1269,35672,250.0,4
1270,35672,330.0,5
1271,35672,30.0,6
1272,35673,1150.0,1
1273,35673,880.0,2
1274,35673,530.0,3
1275,35673,390.0,4
1276,35673,510.0,5
1277,35673,60.0,6
1278,35674,3180.0,1
1279,35674,2150.0,2
1280,35674,1140.0,3
1281,35674,830.0,4
1282,35674,1070.0,5
1283,35674,210.0,6
1284,35677,290.0,1
1285,35677,200.0,2
1286,35677,120.0,3
1287,35677,70.0,4
1288,35677,80.0,5
1289,35677,0.0,6
1290,35739,850.0,1
1291,35739,610.0,2
1292,35739,350.0,3
1293,35739,230.0,4
1294,35739,310.0,5
1295,35739,70.0,6
1296,35740,520.0,1
1297,35740,380.0,2
1298,35740,190.0,3
1299,35740,110.0,4
1300,35740,140.0,5
1301,35740,0.0,6
1302,35741,410.0,1
1303,35741,350.0,2
1304,35741,230.0,3
1305,35741,190.0,4
1306,35741,340.0,5
1307,35741,250.0,6
1308,35744,370.0,1
1309,35744,300.0,2
1310,35744,160.0,3
1311,35744,100.0,4
1312,35744,90.0,5
1313,35744,0.0,6
1314,35746,110.0,1
1315,35746,100.0,2
1316,35746,60.0,3
1317,35746,40.0,4
1318,35746,30.0,5
1319,35746,0.0,6
1320,35747,920.0,1
1321,35747,610.0,2
1322,35747,370.0,3
1323,35747,250.0,4
1324,35747,400.0,5
1325,35747,90.0,6
1326,35748,1040.0,1
1327,35748,660.0,2
1328,35748,390.0,3
1329,35748,290.0,4
1330,35748,750.0,5
1331,35748,450.0,6
1332,35749,3720.0,1
1333,35749,2630.0,2
1334,35749,1970.0,3
1335,35749,1620.0,4
1336,35749,2850.0,5
1337,35749,600.0,6
1338,35750,2090.0,1
1339,35750,1650.0,2
1340,35750,1010.0,3
1341,35750,680.0,4
1342,35750,940.0,5
1343,35750,150.0,6
1344,35751,30.0,1
1345,35751,30.0,2
1346,35751,40.0,3
1347,35751,0.0,4
1348,35751,0.0,5
1349,35751,0.0,6
1350,35752,320.0,1
1351,35752,260.0,2
1352,35752,100.0,3
1353,35752,60.0,4
1354,35752,110.0,5
1355,35752,0.0,6
1356,35754,860.0,1
1357,35754,670.0,2
1358,35754,270.0,3
1359,35754,180.0,4
1360,35754,320.0,5
1361,35754,90.0,6
1362,35755,110.0,1
1363,35755,70.0,2
1364,35755,30.0,3
1365,35755,40.0,4
1366,35755,60.0,5
1367,35755,0.0,6
1368,35756,2430.0,1
1369,35756,1640.0,2
1370,35756,1380.0,3
1371,35756,1220.0,4
1372,35756,3170.0,5
1373,35756,1100.0,6
1374,35757,2090.0,1
1375,35757,1600.0,2
1376,35757,1240.0,3
1377,35757,1020.0,4
1378,35757,2130.0,5
1379,35757,530.0,6
1380,35758,5550.0,1
1381,35758,3870.0,2
1382,35758,2660.0,3
1383,35758,2230.0,4
1384,35758,5490.0,5
1385,35758,2520.0,6
1386,35759,1280.0,1
1387,35759,1020.0,2
1388,35759,900.0,3
1389,35759,740.0,4
1390,35759,1250.0,5
1391,35759,210.0,6
1392,35760,760.0,1
1393,35760,560.0,2
1394,35760,340.0,3
1395,35760,200.0,4
1396,35760,290.0,5
1397,35760,60.0,6
1398,35761,1670.0,1
1399,35761,1290.0,2
1400,35761,890.0,3
1401,35761,560.0,4
1402,35761,1090.0,5
1403,35761,270.0,6
1404,35763,2050.0,1
1405,35763,1290.0,2
1406,35763,960.0,3
1407,35763,1020.0,4
1408,35763,3020.0,5
1409,35763,1470.0,6
1410,35764,90.0,1
1411,35764,80.0,2
1412,35764,40.0,3
1413,35764,30.0,4
1414,35764,0.0,5
1415,35764,0.0,6
1416,35765,580.0,1
1417,35765,400.0,2
1418,35765,210.0,3
1419,35765,130.0,4
1420,35765,160.0,5
1421,35765,0.0,6
1422,35768,1920.0,1
1423,35768,1420.0,2
1424,35768,680.0,3
1425,35768,400.0,4
1426,35768,450.0,5
1427,35768,110.0,6
1428,35769,1460.0,1
1429,35769,1100.0,2
1430,35769,610.0,3
1431,35769,400.0,4
1432,35769,700.0,5
1433,35769,210.0,6
1434,35771,570.0,1
1435,35771,380.0,2
1436,35771,220.0,3
1437,35771,130.0,4
1438,35771,120.0,5
1439,35771,20.0,6
1440,35772,710.0,1
1441,35772,530.0,2
1442,35772,260.0,3
1443,35772,170.0,4
1444,35772,170.0,5
1445,35772,30.0,6
1446,35773,2020.0,1
1447,35773,1600.0,2
1448,35773,960.0,3
1449,35773,590.0,4
1450,35773,900.0,5
1451,35773,180.0,6
1452,35775,120.0,1
1453,35775,80.0,2
1454,35775,40.0,3
1455,35775,20.0,4
1456,35775,30.0,5
1457,35775,0.0,6
1458,35776,530.0,1
1459,35776,400.0,2
1460,35776,220.0,3
1461,35776,140.0,4
1462,35776,140.0,5
1463,35776,20.0,6
1464,35801,2730.0,1
1465,35801,1830.0,2
1466,35801,1330.0,3
1467,35801,1040.0,4
1468,35801,2120.0,5
1469,35801,1630.0,6
1470,35802,3210.0,1
1471,35802,2440.0,2
1472,35802,1590.0,3
1473,35802,1060.0,4
1474,35802,2300.0,5
1475,35802,1180.0,6
1476,35803,3630.0,1
1477,35803,2730.0,2
1478,35803,2050.0,3
1479,35803,1690.0,4
1480,35803,3330.0,5
1481,35803,1070.0,6
1482,35805,4550.0,1
1483,35805,2520.0,2
1484,35805,660.0,3
1485,35805,270.0,4
1486,35805,190.0,5
1487,35805,20.0,6
1488,35806,3280.0,1
1489,35806,2870.0,2
1490,35806,1990.0,3
1491,35806,1390.0,4
1492,35806,2670.0,5
1493,35806,980.0,6
1494,35808,70.0,1
1495,35808,70.0,2
1496,35808,60.0,3
1497,35808,60.0,4
1498,35808,150.0,5
1499,35808,30.0,6
1500,35810,6950.0,1
1501,35810,4580.0,2
1502,35810,1640.0,3
1503,35810,680.0,4
1504,35810,650.0,5
1505,35810,80.0,6
1506,35811,4250.0,1
1507,35811,3010.0,2
1508,35811,1970.0,3
1509,35811,1410.0,4
1510,35811,2450.0,5
1511,35811,610.0,6
1512,35816,3410.0,1
1513,35816,1920.0,2
1514,35816,470.0,3
1515,35816,190.0,4
1516,35816,140.0,5
1517,35816,30.0,6
1518,35824,1030.0,1
1519,35824,990.0,2
1520,35824,710.0,3
1521,35824,610.0,4
1522,35824,1220.0,5
1523,35824,390.0,6
1524,35901,3360.0,1
1525,35901,1970.0,2
1526,35901,890.0,3
1527,35901,490.0,4
1528,35901,700.0,5
1529,35901,330.0,6
1530,35903,3180.0,1
1531,35903,2090.0,2
1532,35903,980.0,3
1533,35903,510.0,4
1534,35903,580.0,5
1535,35903,90.0,6
1536,35904,2550.0,1
1537,35904,1630.0,2
1538,35904,710.0,3
1539,35904,350.0,4
1540,35904,330.0,5
1541,35904,50.0,6
1542,35905,930.0,1
1543,35905,750.0,2
1544,35905,440.0,3
1545,35905,290.0,4
1546,35905,330.0,5
1547,35905,60.0,6
1548,35906,1690.0,1
1549,35906,1190.0,2
1550,35906,660.0,3
1551,35906,430.0,4
1552,35906,570.0,5
1553,35906,130.0,6
1554,35907,1180.0,1
1555,35907,870.0,2
1556,35907,670.0,3
1557,35907,540.0,4
1558,35907,740.0,5
1559,35907,140.0,6
1560,35950,3670.0,1
1561,35950,2930.0,2
1562,35950,1070.0,3
1563,35950,580.0,4
1564,35950,580.0,5
1565,35950,140.0,6
1566,35951,2340.0,1
1567,35951,1590.0,2
1568,35951,640.0,3
1569,35951,330.0,4
1570,35951,340.0,5
1571,35951,70.0,6
1572,35952,1100.0,1
1573,35952,740.0,2
1574,35952,430.0,3
1575,35952,240.0,4
1576,35952,260.0,5
1577,35952,30.0,6
1578,35953,1120.0,1
1579,35953,830.0,2
1580,35953,440.0,3
1581,35953,340.0,4
1582,35953,380.0,5
1583,35953,70.0,6
1584,35954,2140.0,1
1585,35954,1430.0,2
1586,35954,660.0,3
1587,35954,370.0,4
1588,35954,290.0,5
1589,35954,30.0,6
1590,35956,1500.0,1
1591,35956,1010.0,2
1592,35956,530.0,3
1593,35956,330.0,4
1594,35956,360.0,5
1595,35956,50.0,6
1596,35957,2730.0,1
1597,35957,1980.0,2
1598,35957,810.0,3
1599,35957,480.0,4
1600,35957,500.0,5
1601,35957,100.0,6
1602,35958,450.0,1
1603,35958,310.0,2
1604,35958,200.0,3
1605,35958,110.0,4
1606,35958,160.0,5
1607,35958,0.0,6
1608,35959,770.0,1
1609,35959,540.0,2
1610,35959,280.0,3
1611,35959,180.0,4
1612,35959,200.0,5
1613,35959,40.0,6
1614,35960,1550.0,1
1615,35960,980.0,2
1616,35960,540.0,3
1617,35960,370.0,4
1618,35960,470.0,5
1619,35960,90.0,6
1620,35961,1020.0,1
1621,35961,780.0,2
1622,35961,290.0,3
1623,35961,140.0,4
1624,35961,130.0,5
1625,35961,30.0,6
1626,35962,1260.0,1
1627,35962,860.0,2
1628,35962,380.0,3
1629,35962,190.0,4
1630,35962,150.0,5
1631,35962,20.0,6
1632,35963,290.0,1
1633,35963,190.0,2
1634,35963,110.0,3
1635,35963,50.0,4
1636,35963,40.0,5
1637,35963,0.0,6
1638,35966,540.0,1
1639,35966,360.0,2
1640,35966,210.0,3
1641,35966,130.0,4
1642,35966,130.0,5
1643,35966,0.0,6
1644,35967,2630.0,1
1645,35967,1960.0,2
1646,35967,890.0,3
1647,35967,510.0,4
1648,35967,510.0,5
1649,35967,130.0,6
1650,35968,820.0,1
1651,35968,670.0,2
1652,35968,310.0,3
1653,35968,220.0,4
1654,35968,240.0,5
1655,35968,40.0,6
1656,35971,740.0,1
1657,35971,540.0,2
1658,35971,260.0,3
1659,35971,130.0,4
1660,35971,160.0,5
1661,35971,30.0,6
1662,35972,180.0,1
1663,35972,140.0,2
1664,35972,80.0,3
1665,35972,50.0,4
1666,35972,80.0,5
1667,35972,0.0,6
1668,35973,430.0,1
1669,35973,300.0,2
1670,35973,170.0,3
1671,35973,80.0,4
1672,35973,120.0,5
1673,35973,0.0,6
1674,35974,340.0,1
1675,35974,210.0,2
1676,35974,100.0,3
1677,35974,60.0,4
1678,35974,60.0,5
1679,35974,0.0,6
1680,35975,150.0,1
1681,35975,110.0,2
1682,35975,50.0,3
1683,35975,40.0,4
1684,35975,40.0,5
1685,35975,0.0,6
1686,35976,2720.0,1
1687,35976,1700.0,2
1688,35976,1020.0,3
1689,35976,620.0,4
1690,35976,1050.0,5
1691,35976,430.0,6
1692,35978,840.0,1
1693,35978,560.0,2
1694,35978,330.0,3
1695,35978,180.0,4
1696,35978,170.0,5
1697,35978,30.0,6
1698,35979,220.0,1
1699,35979,150.0,2
1700,35979,70.0,3
1701,35979,50.0,4
1702,35979,50.0,5
1703,35979,0.0,6
1704,35980,820.0,1
1705,35980,580.0,2
1706,35980,270.0,3
1707,35980,150.0,4
1708,35980,120.0,5
1709,35980,20.0,6
1710,35981,300.0,1
1711,35981,210.0,2
1712,35981,140.0,3
1713,35981,80.0,4
1714,35981,80.0,5
1715,35981,0.0,6
1716,35983,610.0,1
1717,35983,430.0,2
1718,35983,210.0,3
1719,35983,150.0,4
1720,35983,180.0,5
1721,35983,30.0,6
1722,35984,340.0,1
1723,35984,220.0,2
1724,35984,130.0,3
1725,35984,80.0,4
1726,35984,90.0,5
1727,35984,20.0,6
1728,35986,1270.0,1
1729,35986,870.0,2
1730,35986,520.0,3
1731,35986,310.0,4
1732,35986,370.0,5
1733,35986,60.0,6
1734,35987,410.0,1
1735,35987,300.0,2
1736,35987,160.0,3
1737,35987,80.0,4
1738,35987,120.0,5
1739,35987,0.0,6
1740,35988,280.0,1
1741,35988,200.0,2
1742,35988,110.0,3
1743,35988,70.0,4
1744,35988,60.0,5
1745,35988,0.0,6
1746,35989,510.0,1
1747,35989,390.0,2
1748,35989,180.0,3
1749,35989,110.0,4
1750,35989,110.0,5
1751,35989,40.0,6
1752,36003,350.0,1
1753,36003,220.0,2
1754,36003,100.0,3
1755,36003,60.0,4
1756,36003,80.0,5
1757,36003,0.0,6
1758,36005,260.0,1
1759,36005,220.0,2
1760,36005,100.0,3
1761,36005,70.0,4
1762,36005,80.0,5
1763,36005,0.0,6
1764,36006,220.0,1
1765,36006,150.0,2
1766,36006,80.0,3
1767,36006,50.0,4
1768,36006,80.0,5
1769,36006,0.0,6
1770,36009,420.0,1
1771,36009,290.0,2
1772,36009,180.0,3
1773,36009,90.0,4
1774,36009,120.0,5
1775,36009,30.0,6
1776,36010,930.0,1
1777,36010,600.0,2
1778,36010,240.0,3
1779,36010,150.0,4
1780,36010,140.0,5
1781,36010,20.0,6
1782,36013,50.0,1
1783,36013,30.0,2
1784,36013,40.0,3
1785,36013,0.0,4
1786,36013,60.0,5
1787,36013,20.0,6
1788,36016,700.0,1
1789,36016,390.0,2
1790,36016,170.0,3
1791,36016,60.0,4
1792,36016,90.0,5
1793,36016,0.0,6
1794,36017,570.0,1
1795,36017,170.0,2
1796,36017,70.0,3
1797,36017,30.0,4
1798,36017,20.0,5
1799,36017,0.0,6
1800,36020,200.0,1
1801,36020,170.0,2
1802,36020,90.0,3
1803,36020,30.0,4
1804,36020,60.0,5
1805,36020,0.0,6
1806,36022,1730.0,1
1807,36022,1330.0,2
1808,36022,1000.0,3
1809,36022,830.0,4
1810,36022,1260.0,5
1811,36022,140.0,6
1812,36024,890.0,1
1813,36024,700.0,2
1814,36024,410.0,3
1815,36024,280.0,4
1816,36024,420.0,5
1817,36024,110.0,6
1818,36025,1050.0,1
1819,36025,470.0,2
1820,36025,300.0,3
1821,36025,140.0,4
1822,36025,220.0,5
1823,36025,0.0,6
1824,36026,120.0,1
1825,36026,110.0,2
1826,36026,60.0,3
1827,36026,50.0,4
1828,36026,70.0,5
1829,36026,30.0,6
1830,36027,2810.0,1
1831,36027,1670.0,2
1832,36027,720.0,3
1833,36027,410.0,4
1834,36027,540.0,5
1835,36027,150.0,6
1836,36028,280.0,1
1837,36028,180.0,2
1838,36028,90.0,3
1839,36028,50.0,4
1840,36028,70.0,5
1841,36028,0.0,6
1842,36029,150.0,1
1843,36029,90.0,2
1844,36029,60.0,3
1845,36029,40.0,4
1846,36029,50.0,5
1847,36029,30.0,6
1848,36030,100.0,1
1849,36030,80.0,2
1850,36030,0.0,3
1851,36030,30.0,4
1852,36030,0.0,5
1853,36030,0.0,6
1854,36032,490.0,1
1855,36032,340.0,2
1856,36032,110.0,3
1857,36032,50.0,4
1858,36032,70.0,5
1859,36032,0.0,6
1860,36033,710.0,1
1861,36033,450.0,2
1862,36033,190.0,3
1863,36033,110.0,4
1864,36033,90.0,5
1865,36033,20.0,6
1866,36034,130.0,1
1867,36034,90.0,2
1868,36034,50.0,3
1869,36034,30.0,4
1870,36034,30.0,5
1871,36034,0.0,6
1872,36035,300.0,1
1873,36035,260.0,2
1874,36035,120.0,3
1875,36035,90.0,4
1876,36035,90.0,5
1877,36035,0.0,6
1878,36036,300.0,1
1879,36036,270.0,2
1880,36036,120.0,3
1881,36036,60.0,4
1882,36036,80.0,5
1883,36036,0.0,6
1884,36037,2450.0,1
1885,36037,1680.0,2
1886,36037,640.0,3
1887,36037,380.0,4
1888,36037,440.0,5
1889,36037,90.0,6
1890,36039,50.0,1
1891,36039,30.0,2
1892,36039,30.0,3
1893,36039,0.0,4
1894,36039,0.0,5
1895,36039,0.0,6
1896,36040,750.0,1
1897,36040,490.0,2
1898,36040,140.0,3
1899,36040,60.0,4
1900,36040,60.0,5
1901,36040,0.0,6
1902,36041,240.0,1
1903,36041,170.0,2
1904,36041,90.0,3
1905,36041,50.0,4
1906,36041,50.0,5
1907,36041,0.0,6
1908,36042,220.0,1
1909,36042,180.0,2
1910,36042,90.0,3
1911,36042,60.0,4
1912,36042,50.0,5
1913,36042,0.0,6
1914,36043,540.0,1
1915,36043,500.0,2
1916,36043,230.0,3
1917,36043,160.0,4
1918,36043,210.0,5
1919,36043,40.0,6
1920,36046,220.0,1
1921,36046,190.0,2
1922,36046,90.0,3
1923,36046,40.0,4
1924,36046,60.0,5
1925,36046,0.0,6
1926,36047,240.0,1
1927,36047,200.0,2
1928,36047,70.0,3
1929,36047,40.0,4
1930,36047,50.0,5
1931,36047,0.0,6
1932,36048,230.0,1
1933,36048,160.0,2
1934,36048,60.0,3
1935,36048,30.0,4
1936,36048,30.0,5
1937,36048,0.0,6
1938,36049,910.0,1
1939,36049,690.0,2
1940,36049,300.0,3
1941,36049,190.0,4
1942,36049,170.0,5
1943,36049,60.0,6
1944,36051,360.0,1
1945,36051,290.0,2
1946,36051,130.0,3
1947,36051,90.0,4
1948,36051,120.0,5
1949,36051,0.0,6
1950,36052,100.0,1
1951,36052,80.0,2
1952,36052,50.0,3
1953,36052,30.0,4
1954,36052,90.0,5
1955,36052,50.0,6
1956,36053,370.0,1
1957,36053,250.0,2
1958,36053,80.0,3
1959,36053,30.0,4
1960,36053,40.0,5
1961,36053,0.0,6
1962,36054,2450.0,1
1963,36054,1960.0,2
1964,36054,1000.0,3
1965,36054,600.0,4
1966,36054,860.0,5
1967,36054,160.0,6
1968,36064,1360.0,1
1969,36064,970.0,2
1970,36064,700.0,3
1971,36064,650.0,4
1972,36064,1540.0,5
1973,36064,610.0,6
1974,36066,2700.0,1
1975,36066,2360.0,2
1976,36066,1530.0,3
1977,36066,1180.0,4
1978,36066,1800.0,5
1979,36066,280.0,6
1980,36067,4060.0,1
1981,36067,2930.0,2
1982,36067,1600.0,3
1983,36067,1020.0,4
1984,36067,1670.0,5
1985,36067,330.0,6
1986,36069,340.0,1
1987,36069,230.0,2
1988,36069,100.0,3
1989,36069,80.0,4
1990,36069,90.0,5
1991,36069,0.0,6
1992,36071,160.0,1
1993,36071,110.0,2
1994,36071,60.0,3
1995,36071,0.0,4
1996,36071,20.0,5
1997,36071,0.0,6
1998,36075,350.0,1
1999,36075,280.0,2
2000,36075,100.0,3
2001,36075,50.0,4
2002,36075,80.0,5
2003,36075,0.0,6
2004,36078,2240.0,1
2005,36078,1540.0,2
2006,36078,810.0,3
2007,36078,520.0,4
2008,36078,640.0,5
2009,36078,90.0,6
2010,36079,1590.0,1
2011,36079,1090.0,2
2012,36079,550.0,3
2013,36079,350.0,4
2014,36079,460.0,5
2015,36079,100.0,6
2016,36080,340.0,1
2017,36080,270.0,2
2018,36080,170.0,3
2019,36080,130.0,4
2020,36080,200.0,5
2021,36080,50.0,6
2022,36081,2780.0,1
2023,36081,1490.0,2
2024,36081,630.0,3
2025,36081,380.0,4
2026,36081,500.0,5
2027,36081,160.0,6
2028,36083,1640.0,1
2029,36083,1080.0,2
2030,36083,380.0,3
2031,36083,130.0,4
2032,36083,140.0,5
2033,36083,20.0,6
2034,36088,560.0,1
2035,36088,270.0,2
2036,36088,90.0,3
2037,36088,30.0,4
2038,36088,40.0,5
2039,36088,0.0,6
2040,36089,1600.0,1
2041,36089,1020.0,2
2042,36089,320.0,3
2043,36089,110.0,4
2044,36089,110.0,5
2045,36089,30.0,6
2046,36091,620.0,1
2047,36091,440.0,2
2048,36091,220.0,3
2049,36091,130.0,4
2050,36091,140.0,5
2051,36091,30.0,6
2052,36092,3380.0,1
2053,36092,2600.0,2
2054,36092,1400.0,3
2055,36092,850.0,4
2056,36092,1110.0,5
2057,36092,170.0,6
2058,36093,1280.0,1
2059,36093,1070.0,2
2060,36093,840.0,3
2061,36093,720.0,4
2062,36093,1330.0,5
2063,36093,280.0,6
2064,36104,1460.0,1
2065,36104,730.0,2
2066,36104,240.0,3
2067,36104,120.0,4
2068,36104,150.0,5
2069,36104,70.0,6
2070,36105,2400.0,1
2071,36105,1310.0,2
2072,36105,370.0,3
2073,36105,150.0,4
2074,36105,230.0,5
2075,36105,30.0,6
2076,36106,2300.0,1
2077,36106,1770.0,2
2078,36106,950.0,3
2079,36106,590.0,4
2080,36106,800.0,5
2081,36106,370.0,6
2082,36107,1590.0,1
2083,36107,960.0,2
2084,36107,260.0,3
2085,36107,100.0,4
2086,36107,80.0,5
2087,36107,0.0,6
2088,36108,4060.0,1
2089,36108,2350.0,2
2090,36108,660.0,3
2091,36108,230.0,4
2092,36108,170.0,5
2093,36108,30.0,6
2094,36109,3970.0,1
2095,36109,3460.0,2
2096,36109,1740.0,3
2097,36109,970.0,4
2098,36109,1050.0,5
2099,36109,140.0,6
2100,36110,2800.0,1
2101,36110,1510.0,2
2102,36110,360.0,3
2103,36110,110.0,4
2104,36110,110.0,5
2105,36110,0.0,6
2106,36111,2430.0,1
2107,36111,1650.0,2
2108,36111,660.0,3
2109,36111,280.0,4
2110,36111,490.0,5
2111,36111,370.0,6
2112,36113,70.0,1
2113,36113,70.0,2
2114,36113,30.0,3
2115,36113,40.0,4
2116,36113,100.0,5
2117,36113,0.0,6
2118,36115,50.0,1
2119,36115,80.0,2
2120,36115,40.0,3
2121,36115,30.0,4
2122,36115,30.0,5
2123,36115,0.0,6
2124,36116,8330.0,1
2125,36116,5930.0,2
2126,36116,2330.0,3
2127,36116,1080.0,4
2128,36116,1190.0,5
2129,36116,350.0,6
2130,36117,7150.0,1
2131,36117,6340.0,2
2132,36117,3630.0,3
2133,36117,2120.0,4
2134,36117,3180.0,5
2135,36117,1260.0,6
2136,36201,3370.0,1
2137,36201,1980.0,2
2138,36201,760.0,3
2139,36201,270.0,4
2140,36201,230.0,5
2141,36201,0.0,6
2142,36203,2960.0,1
2143,36203,2420.0,2
2144,36203,1400.0,3
2145,36203,840.0,4
2146,36203,990.0,5
2147,36203,200.0,6
2148,36205,140.0,1
2149,36205,80.0,2
2150,36205,40.0,3
2151,36205,30.0,4
2152,36205,40.0,5
2153,36205,0.0,6
2154,36206,1940.0,1
2155,36206,1550.0,2
2156,36206,700.0,3
2157,36206,360.0,4
2158,36206,270.0,5
2159,36206,40.0,6
2160,36207,3080.0,1
2161,36207,2150.0,2
2162,36207,1240.0,3
2163,36207,800.0,4
2164,36207,1100.0,5
2165,36207,310.0,6
2166,36250,650.0,1
2167,36250,660.0,2
2168,36250,390.0,3
2169,36250,230.0,4
2170,36250,270.0,5
2171,36250,40.0,6
2172,36251,730.0,1
2173,36251,630.0,2
2174,36251,310.0,3
2175,36251,200.0,4
2176,36251,180.0,5
2177,36251,30.0,6
2178,36255,140.0,1
2179,36255,100.0,2
2180,36255,60.0,3
2181,36255,40.0,4
2182,36255,60.0,5
2183,36255,0.0,6
2184,36256,200.0,1
2185,36256,190.0,2
2186,36256,110.0,3
2187,36256,50.0,4
2188,36256,70.0,5
2189,36256,0.0,6
2190,36258,280.0,1
2191,36258,150.0,2
2192,36258,100.0,3
2193,36258,70.0,4
2194,36258,100.0,5
2195,36258,0.0,6
2196,36260,580.0,1
2197,36260,590.0,2
2198,36260,270.0,3
2199,36260,160.0,4
2200,36260,150.0,5
2201,36260,0.0,6
2202,36262,210.0,1
2203,36262,160.0,2
2204,36262,80.0,3
2205,36262,50.0,4
2206,36262,60.0,5
2207,36262,0.0,6
2208,36263,70.0,1
2209,36263,60.0,2
2210,36263,60.0,3
2211,36263,0.0,4
2212,36263,30.0,5
2213,36263,0.0,6
2214,36264,1230.0,1
2215,36264,1040.0,2
2216,36264,560.0,3
2217,36264,360.0,4
2218,36264,390.0,5
2219,36264,60.0,6
2220,36265,3040.0,1
2221,36265,1990.0,2
2222,36265,1160.0,3
2223,36265,800.0,4
2224,36265,900.0,5
2225,36265,150.0,6
2226,36266,890.0,1
2227,36266,680.0,2
2228,36266,300.0,3
2229,36266,170.0,4
2230,36266,220.0,5
2231,36266,40.0,6
2232,36268,880.0,1
2233,36268,840.0,2
2234,36268,370.0,3
2235,36268,200.0,4
2236,36268,220.0,5
2237,36268,40.0,6
2238,36269,180.0,1
2239,36269,140.0,2
2240,36269,80.0,3
2241,36269,40.0,4
2242,36269,60.0,5
2243,36269,0.0,6
2244,36271,930.0,1
2245,36271,700.0,2
2246,36271,440.0,3
2247,36271,290.0,4
2248,36271,280.0,5
2249,36271,40.0,6
2250,36272,2060.0,1
2251,36272,1370.0,2
2252,36272,680.0,3
2253,36272,420.0,4
2254,36272,430.0,5
2255,36272,50.0,6
2256,36273,320.0,1
2257,36273,270.0,2
2258,36273,190.0,3
2259,36273,120.0,4
2260,36273,160.0,5
2261,36273,20.0,6
2262,36274,2010.0,1
2263,36274,1370.0,2
2264,36274,540.0,3
2265,36274,280.0,4
2266,36274,280.0,5
2267,36274,40.0,6
2268,36276,350.0,1
2269,36276,260.0,2
2270,36276,120.0,3
2271,36276,70.0,4
2272,36276,90.0,5
2273,36276,0.0,6
2274,36277,820.0,1
2275,36277,760.0,2
2276,36277,440.0,3
2277,36277,250.0,4
2278,36277,220.0,5
2279,36277,0.0,6
2280,36278,760.0,1
2281,36278,490.0,2
2282,36278,270.0,3
2283,36278,180.0,4
2284,36278,310.0,5
2285,36278,100.0,6
2286,36279,370.0,1
2287,36279,360.0,2
2288,36279,140.0,3
2289,36279,110.0,4
2290,36279,130.0,5
2291,36279,0.0,6
2292,36280,590.0,1
2293,36280,410.0,2
2294,36280,250.0,3
2295,36280,130.0,4
2296,36280,200.0,5
2297,36280,0.0,6
2298,36301,6880.0,1
2299,36301,4360.0,2
2300,36301,2060.0,3
2301,36301,1140.0,4
2302,36301,1600.0,5
2303,36301,340.0,6
2304,36303,5770.0,1
2305,36303,3390.0,2
2306,36303,1430.0,3
2307,36303,890.0,4
2308,36303,1320.0,5
2309,36303,570.0,6
2310,36305,2150.0,1
2311,36305,1660.0,2
2312,36305,1050.0,3
2313,36305,680.0,4
2314,36305,1220.0,5
2315,36305,560.0,6
2316,36310,1120.0,1
2317,36310,690.0,2
2318,36310,320.0,3
2319,36310,170.0,4
2320,36310,230.0,5
2321,36310,60.0,6
2322,36311,430.0,1
2323,36311,260.0,2
2324,36311,140.0,3
2325,36311,110.0,4
2326,36311,150.0,5
2327,36311,0.0,6
2328,36312,980.0,1
2329,36312,710.0,2
2330,36312,320.0,3
2331,36312,220.0,4
2332,36312,320.0,5
2333,36312,60.0,6
2334,36314,90.0,1
2335,36314,70.0,2
2336,36314,50.0,3
2337,36314,0.0,4
2338,36314,30.0,5
2339,36314,0.0,6
2340,36316,260.0,1
2341,36316,210.0,2
2342,36316,100.0,3
2343,36316,90.0,4
2344,36316,140.0,5
2345,36316,0.0,6
2346,36317,60.0,1
2347,36317,50.0,2
2348,36317,30.0,3
2349,36317,0.0,4
2350,36317,20.0,5
2351,36317,0.0,6
2352,36318,180.0,1
2353,36318,130.0,2
2354,36318,70.0,3
2355,36318,50.0,4
2356,36318,80.0,5
2357,36318,0.0,6
2358,36319,370.0,1
2359,36319,250.0,2
2360,36319,160.0,3
2361,36319,80.0,4
2362,36319,120.0,5
2363,36319,20.0,6
2364,36320,630.0,1
2365,36320,430.0,2
2366,36320,160.0,3
